State_Name,State_Abbr,Year,Median_Home_Value,Median_Income,Price_To_Income,Mortgage_Rate_pct,Median_Rent_Price,Active_Listings,Average_CPI,CPI_Index,Population_Estimate,Home_Value_YoY_pct,Income_YoY_pct,Real_Home_Value,Real_Income,Monthly_Mortgage,Mortgage_Burden_pct,Rent_Burden_pct,Annual_Housing_Cost,Affordability_pct,Affordability_Gap_pct,Household_Estimate,Required_Income,Sales_Count
Missouri,MO,2019,139152.22198113904,73440.0,1.894774264449061,3.93375,859.0349810337784,33723.95909090909,255.65258333333333,101.81325862191416,6140475,4.892843188261131,-3.2665964172813533,136673.96944624273,72132.05921708203,527.2241786999757,8.61477416176431,14.036519297937556,9388.039027984767,12.783277543552243,-134.68159787496518,2458337,31293.46342661589,97382.0
Missouri,MO,2020,147974.69624582797,74580.0,1.9841069488579777,3.113666666666667,898.6381417360672,26563.8202020202,258.85575,103.08891495204092,6155074,6.340160537202744,1.552287581699341,143540.84172354403,72345.3147554188,506.3801274481646,8.14770921075084,14.459181685214276,9332.00484678619,12.51274449823839,-139.7555548602751,2440212,31106.682822620638,104198.0
Missouri,MO,2021,167749.25127160084,73010.0,2.2976202064320073,2.9557083333333334,927.2092819919046,21072.35075757576,270.96791666666667,107.91256719613804,6172551,13.36347059832561,-2.1051220166264373,155449.22674919388,67656.62415138325,562.589436610842,9.246778851294486,15.239708784964876,10441.556767305321,14.3015433054449,-109.76757094864276,2468726,34805.189224351074,114512.0
Missouri,MO,2022,188215.93622367943,76240.0,2.4687294887680933,5.3275,991.620775212289,19714.681818181816,292.6254166666667,116.53763415166765,6179285,12.20076083614896,4.424051499794546,161506.57046866612,65420.92651441475,838.7107298325143,13.201113271235796,15.607882086237495,14205.27935491112,18.632318146525602,-61.01056113403768,2521832,47350.931183037064,95831.0
Missouri,MO,2023,194949.4069305388,80310.0,2.4274611745802366,6.795375,982.8101174619648,18106.11544011544,304.70416666666665,121.34797825828672,6205956,3.5775242213587966,5.338405036726135,160653.19729974648,66181.57232835128,1016.2590008040719,15.185042970550194,14.68524643200545,16483.994962120716,20.525457554626716,-46.15995731231624,2556271,54946.649873735725,79365.0
Missouri,MO,2024,201549.56852365035,78390.0,2.571113260921678,6.7236666666666665,1029.39603018145,19111.28888888889,313.69783333333334,124.92969254551814,6243544,3.385576646285071,-2.3907358983937255,161330.39665507522,62747.29281947012,1042.976496845461,15.965962446926307,15.758071644568695,16949.80846966584,21.622411620954,-38.744930611381875,2563244,56499.361565552805,78492.0
Montana,MT,2018,259529.65053606484,70940.0,3.6584388290959238,4.539041666666667,876.3485411741291,5531.977777777778,251.0995,100.0,1061818,,,259529.65053606484,70940.0,1056.820758131753,17.876866503497375,14.82405200745637,18391.501409374465,25.92543192750841,-15.716490602296332,431421,61305.00469791488,2339.0
Montana,MT,2019,273737.5976049366,72950.0,3.752400241328809,3.93375,908.962423855302,5290.286363636364,255.65258333333333,101.81325862191416,1070123,5.47449859371556,2.833380321398371,268862.42647577694,71650.78594616195,1037.145350766506,17.060650046878784,14.952089220375084,18467.971356506678,25.315930577802163,-18.502457998936773,437651,61559.90452168893,2515.0
Montana,MT,2020,295619.8107191654,68060.0,4.343517642068255,3.113666666666667,957.6459434490828,3949.7954545454554,258.85575,103.08891495204092,1087156,7.993864673938433,-6.703221384509939,286761.97713080386,66020.677423623,1011.6324022012908,17.836598334433575,16.88473599968997,18643.22466223713,27.392337146983735,-9.519680044181268,436048,62144.082207457104,2787.0
Montana,MT,2021,366664.0400756752,74630.0,4.9130917871589865,2.9557083333333334,1287.6792950850113,2621.2757575757573,270.96791666666667,107.91256719613804,1106416,24.03229647690992,9.653247134880981,339778.8131656989,69157.8394797662,1229.7003662784857,19.772751434197815,20.705013454401897,22823.01327700668,30.581553365947585,1.9016475683512624,448949,76076.71092335561,2998.0
